"logZ","niter","error","relative_error","below_tolerance","method","mu","nu","max_iter","eps","true_value"
0.102106,10,1.71445e-12,1.54804e-12,1,"brms",0.1,0.5,1e+05,1e-11,0.102105837036908
0.102106,10,5.43625e-14,4.90857e-14,1,"brms_bulk",0.1,0.5,1e+05,1e-11,0.102105837036908
NA,NA,0,0,1,"Gaunt",0.1,0.5,1e+05,1e-12,0.102105837036908
0.102106,11,1.73677e-15,1.56819e-15,1,"ST",0.1,0.5,1e+05,1e-12,0.102105837036908
0.102106,9,8.01758e-13,7.23935e-13,1,"errorBounding",0.1,0.5,1e+05,1e-12,0.102105837036908
0.102106,11,5.4301e-14,4.90302e-14,1,"brms",0.1,0.5,1e+05,1e-12,0.102105837036908
0.102106,11,1.95195e-15,1.76248e-15,1,"brms_bulk",0.1,0.5,1e+05,1e-12,0.102105837036908
NA,NA,0,0,1,"Gaunt",0.1,0.5,1e+05,1e-13,0.102105837036908
0.102106,11,1.73677e-15,1.56819e-15,1,"ST",0.1,0.5,1e+05,1e-13,0.102105837036908
0.102106,10,2.57134e-14,2.32175e-14,1,"errorBounding",0.1,0.5,1e+05,1e-13,0.102105837036908
0.102106,11,5.4301e-14,4.90302e-14,1,"brms",0.1,0.5,1e+05,1e-13,0.102105837036908
0.102106,11,1.95195e-15,1.76248e-15,1,"brms_bulk",0.1,0.5,1e+05,1e-13,0.102105837036908
NA,NA,0,0,1,"Gaunt",0.1,0.5,1e+05,1e-14,0.102105837036908
0.102106,12,-4.6109e-17,-4.16334e-17,1,"ST",0.1,0.5,1e+05,1e-14,0.102105837036908
0.102106,11,8.45331e-16,7.63278e-16,1,"errorBounding",0.1,0.5,1e+05,1e-14,0.102105837036908
0.102106,12,1.78288e-15,1.60982e-15,1,"brms",0.1,0.5,1e+05,1e-14,0.102105837036908
0.102106,12,-4.6109e-17,-4.16334e-17,1,"brms_bulk",0.1,0.5,1e+05,1e-14,0.102105837036908
NA,NA,0,0,1,"Gaunt",0.1,0.5,1e+05,1e-15,0.102105837036908
0.102106,13,1.84436e-16,1.66533e-16,1,"ST",0.1,0.5,1e+05,1e-15,0.102105837036908
0.102106,11,8.45331e-16,7.63278e-16,1,"errorBounding",0.1,0.5,1e+05,1e-15,0.102105837036908
0.102106,13,3.22763e-16,2.91434e-16,1,"brms",0.1,0.5,1e+05,1e-15,0.102105837036908
0.102106,13,-4.6109e-17,-4.16334e-17,1,"brms_bulk",0.1,0.5,1e+05,1e-15,0.102105837036908
NA,NA,0,0,1,"Gaunt",0.1,0.5,1e+05,1e-16,0.102105837036908
0.102106,13,1.84436e-16,1.66533e-16,0,"ST",0.1,0.5,1e+05,1e-16,0.102105837036908
0.102106,12,1.84436e-16,1.66533e-16,0,"errorBounding",0.1,0.5,1e+05,1e-16,0.102105837036908
0.102106,13,3.22763e-16,2.91434e-16,0,"brms",0.1,0.5,1e+05,1e-16,0.102105837036908
0.102106,13,-4.6109e-17,-4.16334e-17,1,"brms_bulk",0.1,0.5,1e+05,1e-16,0.102105837036908
NA,NA,0,0,1,"Gaunt",0.1,0.5,1e+05,1e-17,0.102105837036908
0.102106,14,1.84436e-16,1.66533e-16,0,"ST",0.1,0.5,1e+05,1e-17,0.102105837036908
0.102106,13,1.84436e-16,1.66533e-16,0,"errorBounding",0.1,0.5,1e+05,1e-17,0.102105837036908
0.102106,14,3.22763e-16,2.91434e-16,0,"brms",0.1,0.5,1e+05,1e-17,0.102105837036908
0.102106,14,-4.6109e-17,-4.16334e-17,0,"brms_bulk",0.1,0.5,1e+05,1e-17,0.102105837036908
NA,NA,0,0,1,"Gaunt",0.1,0.5,1e+05,1e-18,0.102105837036908
0.102106,15,1.84436e-16,1.66533e-16,0,"ST",0.1,0.5,1e+05,1e-18,0.102105837036908
0.102106,13,1.84436e-16,1.66533e-16,0,"errorBounding",0.1,0.5,1e+05,1e-18,0.102105837036908
0.102106,15,3.22763e-16,2.91434e-16,0,"brms",0.1,0.5,1e+05,1e-18,0.102105837036908
0.102106,15,-4.6109e-17,-4.16334e-17,0,"brms_bulk",0.1,0.5,1e+05,1e-18,0.102105837036908
NA,NA,0,0,1,"Gaunt",0.1,0.5,1e+05,1e-19,0.102105837036908
0.102106,15,1.84436e-16,1.66533e-16,0,"ST",0.1,0.5,1e+05,1e-19,0.102105837036908
0.102106,14,1.84436e-16,1.66533e-16,0,"errorBounding",0.1,0.5,1e+05,1e-19,0.102105837036908
0.102106,15,3.22763e-16,2.91434e-16,0,"brms",0.1,0.5,1e+05,1e-19,0.102105837036908
0.102106,15,-4.6109e-17,-4.16334e-17,0,"brms_bulk",0.1,0.5,1e+05,1e-19,0.102105837036908
NA,NA,0,0,1,"Gaunt",0.1,0.5,1e+05,1e-20,0.102105837036908
0.102106,16,-4.6109e-17,-4.16334e-17,0,"ST",0.1,0.5,1e+05,1e-20,0.102105837036908
0.102106,15,-4.6109e-17,-4.16334e-17,0,"errorBounding",0.1,0.5,1e+05,1e-20,0.102105837036908
0.102106,16,3.22763e-16,2.91434e-16,0,"brms",0.1,0.5,1e+05,1e-20,0.102105837036908
0.102106,16,-4.6109e-17,-4.16334e-17,0,"brms_bulk",0.1,0.5,1e+05,1e-20,0.102105837036908
NA,NA,0,0,1,"Gaunt",0.2,0.5,1e+05,0.1,0.208564712336322
0.205618,3,0.00362438,0.00294208,1,"ST",0.2,0.5,1e+05,0.1,0.208564712336322
0.202941,2,0.00690865,0.00560808,1,"errorBounding",0.2,0.5,1e+05,0.1,0.208564712336322
0.182322,3,0.0319086,0.0259018,1,"brms",0.2,0.5,1e+05,0.1,0.208564712336322
0.205618,3,0.00362438,0.00294208,1,"brms_bulk",0.2,0.5,1e+05,0.1,0.208564712336322
NA,NA,0,0,1,"Gaunt",0.2,0.5,1e+05,0.01,0.208564712336322
0.208274,4,0.00035839,0.000290922,1,"ST",0.2,0.5,1e+05,0.01,0.208564712336322
0.207513,3,0.00129494,0.00105117,1,"errorBounding",0.2,0.5,1e+05,0.01,0.208564712336322
0.205618,4,0.00362438,0.00294208,1,"brms",0.2,0.5,1e+05,0.01,0.208564712336322
0.208274,4,0.00035839,0.000290922,1,"brms_bulk",0.2,0.5,1e+05,0.01,0.208564712336322
NA,NA,0,0,1,"Gaunt",0.2,0.5,1e+05,0.001,0.208564712336322
0.208539,5,3.1791e-05,2.58063e-05,1,"ST",0.2,0.5,1e+05,0.001,0.208564712336322
0.208447,4,0.000145212,0.000117876,1,"errorBounding",0.2,0.5,1e+05,0.001,0.208564712336322
0.208274,5,0.00035839,0.000290922,1,"brms",0.2,0.5,1e+05,0.001,0.208564712336322
0.208539,5,3.1791e-05,2.58063e-05,1,"brms_bulk",0.2,0.5,1e+05,0.001,0.208564712336322
NA,NA,0,0,1,"Gaunt",0.2,0.5,1e+05,1e-04,0.208564712336322
0.208563,6,2.57909e-06,2.09358e-06,1,"ST",0.2,0.5,1e+05,1e-04,0.208564712336322
0.208554,5,1.36466e-05,1.10776e-05,1,"errorBounding",0.2,0.5,1e+05,1e-04,0.208564712336322
0.208539,6,3.1791e-05,2.58063e-05,1,"brms",0.2,0.5,1e+05,1e-04,0.208564712336322
0.208563,6,2.57909e-06,2.09358e-06,1,"brms_bulk",0.2,0.5,1e+05,1e-04,0.208564712336322
NA,NA,0,0,1,"Gaunt",0.2,0.5,1e+05,1e-05,0.208564712336322
0.208565,7,1.93956e-07,1.57443e-07,1,"ST",0.2,0.5,1e+05,1e-05,0.208564712336322
0.208564,6,1.14438e-06,9.28945e-07,1,"errorBounding",0.2,0.5,1e+05,1e-05,0.208564712336322
0.208563,7,2.57909e-06,2.09358e-06,1,"brms",0.2,0.5,1e+05,1e-05,0.208564712336322
0.208565,7,1.93956e-07,1.57443e-07,1,"brms_bulk",0.2,0.5,1e+05,1e-05,0.208564712336322
NA,NA,0,0,1,"Gaunt",0.2,0.5,1e+05,1e-06,0.208564712336322
0.208565,8,1.36562e-08,1.10854e-08,1,"ST",0.2,0.5,1e+05,1e-06,0.208564712336322
0.208565,7,8.79256e-08,7.13735e-08,1,"errorBounding",0.2,0.5,1e+05,1e-06,0.208564712336322
0.208565,8,1.93956e-07,1.57443e-07,1,"brms",0.2,0.5,1e+05,1e-06,0.208564712336322
0.208565,8,1.36562e-08,1.10854e-08,1,"brms_bulk",0.2,0.5,1e+05,1e-06,0.208564712336322
NA,NA,0,0,1,"Gaunt",0.2,0.5,1e+05,1e-07,0.208564712336322
0.208565,9,9.07134e-10,7.36365e-10,1,"ST",0.2,0.5,1e+05,1e-07,0.208564712336322
0.208565,8,6.28429e-09,5.10126e-09,1,"errorBounding",0.2,0.5,1e+05,1e-07,0.208564712336322
0.208565,9,1.36562e-08,1.10854e-08,1,"brms",0.2,0.5,1e+05,1e-07,0.208564712336322
0.208565,9,9.07134e-10,7.36365e-10,1,"brms_bulk",0.2,0.5,1e+05,1e-07,0.208564712336322
NA,NA,0,0,1,"Gaunt",0.2,0.5,1e+05,1e-08,0.208564712336322
0.208565,10,5.7194e-11,4.64272e-11,1,"ST",0.2,0.5,1e+05,1e-08,0.208564712336322
0.208565,8,6.28429e-09,5.10126e-09,1,"errorBounding",0.2,0.5,1e+05,1e-08,0.208564712336322
0.208565,10,9.07135e-10,7.36365e-10,1,"brms",0.2,0.5,1e+05,1e-08,0.208564712336322
0.208565,10,5.7194e-11,4.64272e-11,1,"brms_bulk",0.2,0.5,1e+05,1e-08,0.208564712336322
NA,NA,0,0,1,"Gaunt",0.2,0.5,1e+05,1e-09,0.208564712336322
0.208565,10,5.7194e-11,4.64272e-11,1,"ST",0.2,0.5,1e+05,1e-09,0.208564712336322
0.208565,9,4.22087e-10,3.42629e-10,1,"errorBounding",0.2,0.5,1e+05,1e-09,0.208564712336322
0.208565,10,9.07135e-10,7.36365e-10,1,"brms",0.2,0.5,1e+05,1e-09,0.208564712336322
0.208565,10,5.7194e-11,4.64272e-11,1,"brms_bulk",0.2,0.5,1e+05,1e-09,0.208564712336322
NA,NA,0,0,1,"Gaunt",0.2,0.5,1e+05,1e-10,0.208564712336322
0.208565,11,3.43903e-12,2.79163e-12,1,"ST",0.2,0.5,1e+05,1e-10,0.208564712336322
0.208565,10,2.6839e-11,2.17865e-11,1,"errorBounding",0.2,0.5,1e+05,1e-10,0.208564712336322
0.208565,11,5.71942e-11,4.64273e-11,1,"brms",0.2,0.5,1e+05,1e-10,0.208564712336322
0.208565,11,3.43903e-12,2.79163e-12,1,"brms_bulk",0.2,0.5,1e+05,1e-10,0.208564712336322
NA,NA,0,0,1,"Gaunt",0.2,0.5,1e+05,1e-11,0.208564712336322
0.208565,12,1.97392e-13,1.60233e-13,1,"ST",0.2,0.5,1e+05,1e-11,0.208564712336322
0.208565,11,1.62448e-12,1.31867e-12,1,"errorBounding",0.2,0.5,1e+05,1e-11,0.208564712336322
0.208565,12,3.43937e-12,2.79191e-12,1,"brms",0.2,0.5,1e+05,1e-11,0.208564712336322
0.208565,12,1.97392e-13,1.60233e-13,1,"brms_bulk",0.2,0.5,1e+05,1e-11,0.208564712336322
NA,NA,0,0,1,"Gaunt",0.2,0.5,1e+05,1e-12,0.208564712336322
0.208565,13,1.04287e-14,8.46545e-15,1,"ST",0.2,0.5,1e+05,1e-12,0.208564712336322
0.208565,12,9.34818e-14,7.58837e-14,1,"errorBounding",0.2,0.5,1e+05,1e-12,0.208564712336322
0.208565,13,1.977e-13,1.60483e-13,1,"brms",0.2,0.5,1e+05,1e-12,0.208564712336322
0.208565,13,1.02235e-14,8.29892e-15,1,"brms_bulk",0.2,0.5,1e+05,1e-12,0.208564712336322
NA,NA,0,0,1,"Gaunt",0.2,0.5,1e+05,1e-13,0.208564712336322
0.208565,14,0,0,1,"ST",0.2,0.5,1e+05,1e-13,0.208564712336322
0.208565,13,4.65016e-15,3.77476e-15,1,"errorBounding",0.2,0.5,1e+05,1e-13,0.208564712336322
0.208565,14,1.03945e-14,8.43769e-15,1,"brms",0.2,0.5,1e+05,1e-13,0.208564712336322
0.208565,14,-2.05154e-16,-1.66533e-16,1,"brms_bulk",0.2,0.5,1e+05,1e-13,0.208564712336322
NA,NA,0,0,1,"Gaunt",0.2,0.5,1e+05,1e-14,0.208564712336322
0.208565,15,-6.49654e-16,-5.27356e-16,1,"ST",0.2,0.5,1e+05,1e-14,0.208564712336322
0.208565,13,4.65016e-15,3.77476e-15,1,"errorBounding",0.2,0.5,1e+05,1e-14,0.208564712336322
0.208565,15,0,0,1,"brms",0.2,0.5,1e+05,1e-14,0.208564712336322
0.208565,15,-6.49654e-16,-5.27356e-16,1,"brms_bulk",0.2,0.5,1e+05,1e-14,0.208564712336322
NA,NA,0,0,1,"Gaunt",0.2,0.5,1e+05,1e-15,0.208564712336322
0.208565,15,-6.49654e-16,-5.27356e-16,1,"ST",0.2,0.5,1e+05,1e-15,0.208564712336322
0.208565,14,-2.05154e-16,-1.66533e-16,1,"errorBounding",0.2,0.5,1e+05,1e-15,0.208564712336322
0.208565,15,0,0,1,"brms",0.2,0.5,1e+05,1e-15,0.208564712336322
0.208565,15,-6.49654e-16,-5.27356e-16,1,"brms_bulk",0.2,0.5,1e+05,1e-15,0.208564712336322
NA,NA,0,0,1,"Gaunt",0.2,0.5,1e+05,1e-16,0.208564712336322
0.208565,16,-6.49654e-16,-5.27356e-16,0,"ST",0.2,0.5,1e+05,1e-16,0.208564712336322
0.208565,15,-6.49654e-16,-5.27356e-16,0,"errorBounding",0.2,0.5,1e+05,1e-16,0.208564712336322
0.208565,16,-5.47077e-16,-4.44089e-16,0,"brms",0.2,0.5,1e+05,1e-16,0.208564712336322
0.208565,16,-6.49654e-16,-5.27356e-16,0,"brms_bulk",0.2,0.5,1e+05,1e-16,0.208564712336322
NA,NA,0,0,1,"Gaunt",0.2,0.5,1e+05,1e-17,0.208564712336322
0.208565,17,-6.49654e-16,-5.27356e-16,0,"ST",0.2,0.5,1e+05,1e-17,0.208564712336322
0.208565,16,-6.49654e-16,-5.27356e-16,0,"errorBounding",0.2,0.5,1e+05,1e-17,0.208564712336322
0.208565,17,-5.47077e-16,-4.44089e-16,0,"brms",0.2,0.5,1e+05,1e-17,0.208564712336322
0.208565,17,-6.49654e-16,-5.27356e-16,0,"brms_bulk",0.2,0.5,1e+05,1e-17,0.208564712336322
NA,NA,0,0,1,"Gaunt",0.2,0.5,1e+05,1e-18,0.208564712336322
0.208565,18,-6.49654e-16,-5.27356e-16,0,"ST",0.2,0.5,1e+05,1e-18,0.208564712336322
0.208565,16,-6.49654e-16,-5.27356e-16,0,"errorBounding",0.2,0.5,1e+05,1e-18,0.208564712336322
0.208565,18,-5.47077e-16,-4.44089e-16,0,"brms",0.2,0.5,1e+05,1e-18,0.208564712336322
0.208565,18,-6.49654e-16,-5.27356e-16,0,"brms_bulk",0.2,0.5,1e+05,1e-18,0.208564712336322
NA,NA,0,0,1,"Gaunt",0.2,0.5,1e+05,1e-19,0.208564712336322
0.208565,18,-6.49654e-16,-5.27356e-16,0,"ST",0.2,0.5,1e+05,1e-19,0.208564712336322
0.208565,17,-6.49654e-16,-5.27356e-16,0,"errorBounding",0.2,0.5,1e+05,1e-19,0.208564712336322
0.208565,18,-5.47077e-16,-4.44089e-16,0,"brms",0.2,0.5,1e+05,1e-19,0.208564712336322
0.208565,18,-6.49654e-16,-5.27356e-16,0,"brms_bulk",0.2,0.5,1e+05,1e-19,0.208564712336322
NA,NA,0,0,1,"Gaunt",0.2,0.5,1e+05,1e-20,0.208564712336322
0.208565,19,-6.49654e-16,-5.27356e-16,0,"ST",0.2,0.5,1e+05,1e-20,0.208564712336322
0.208565,18,-6.49654e-16,-5.27356e-16,0,"errorBounding",0.2,0.5,1e+05,1e-20,0.208564712336322
0.208565,19,-5.47077e-16,-4.44089e-16,0,"brms",0.2,0.5,1e+05,1e-20,0.208564712336322
0.208565,19,-6.49654e-16,-5.27356e-16,0,"brms_bulk",0.2,0.5,1e+05,1e-20,0.208564712336322
NA,NA,0,0,1,"Gaunt",0.5,0.5,1e+05,0.1,0.556258080888417
0.546853,4,0.0163261,0.0093606,1,"ST",0.5,0.5,1e+05,0.1,0.556258080888417
0.545295,3,0.019016,0.0109028,1,"errorBounding",0.5,0.5,1e+05,0.1,0.556258080888417
0.516873,4,0.0673572,0.0386193,1,"brms",0.5,0.5,1e+05,0.1,0.556258080888417
0.546853,4,0.0163261,0.0093606,1,"brms_bulk",0.5,0.5,1e+05,0.1,0.556258080888417
NA,NA,0,0,1,"Gaunt",0.5,0.5,1e+05,0.01,0.556258080888417
0.555848,6,0.000715654,0.000410321,1,"ST",0.5,0.5,1e+05,0.01,0.556258080888417
0.555431,5,0.00144208,0.000826819,1,"errorBounding",0.5,0.5,1e+05,0.01,0.556258080888417
0.55421,6,0.00356838,0.00204593,1,"brms",0.5,0.5,1e+05,0.01,0.556258080888417
0.555848,6,0.000715654,0.000410321,1,"brms_bulk",0.5,0.5,1e+05,0.01,0.556258080888417
NA,NA,0,0,1,"Gaunt",0.5,0.5,1e+05,0.001,0.556258080888417
0.556182,7,0.000133345,7.64533e-05,1,"ST",0.5,0.5,1e+05,0.001,0.556258080888417
0.556083,6,0.000304852,0.000174787,1,"errorBounding",0.5,0.5,1e+05,0.001,0.556258080888417
0.555848,7,0.000715654,0.000410321,1,"brms",0.5,0.5,1e+05,0.001,0.556258080888417
0.556182,7,0.000133345,7.64533e-05,1,"brms_bulk",0.5,0.5,1e+05,0.001,0.556258080888417
NA,NA,0,0,1,"Gaunt",0.5,0.5,1e+05,1e-04,0.556258080888417
0.556256,9,3.84514e-06,2.20461e-06,1,"ST",0.5,0.5,1e+05,1e-04,0.556258080888417
0.556224,7,5.86703e-05,3.36386e-05,1,"errorBounding",0.5,0.5,1e+05,1e-04,0.556258080888417
0.556245,9,2.32987e-05,1.33583e-05,1,"brms",0.5,0.5,1e+05,1e-04,0.556258080888417
0.556256,9,3.84514e-06,2.20461e-06,1,"brms_bulk",0.5,0.5,1e+05,1e-04,0.556258080888417
NA,NA,0,0,1,"Gaunt",0.5,0.5,1e+05,1e-05,0.556258080888417
0.556258,10,6.02871e-07,3.45656e-07,1,"ST",0.5,0.5,1e+05,1e-05,0.556258080888417
0.556257,9,1.75643e-06,1.00705e-06,1,"errorBounding",0.5,0.5,1e+05,1e-05,0.556258080888417
0.556256,10,3.84514e-06,2.20461e-06,1,"brms",0.5,0.5,1e+05,1e-05,0.556258080888417
0.556258,10,6.02871e-07,3.45656e-07,1,"brms_bulk",0.5,0.5,1e+05,1e-05,0.556258080888417
NA,NA,0,0,1,"Gaunt",0.5,0.5,1e+05,1e-06,0.556258080888417
0.556258,11,9.02236e-08,5.17298e-08,1,"ST",0.5,0.5,1e+05,1e-06,0.556258080888417
0.556258,10,2.78644e-07,1.59761e-07,1,"errorBounding",0.5,0.5,1e+05,1e-06,0.556258080888417
0.556258,11,6.02871e-07,3.45656e-07,1,"brms",0.5,0.5,1e+05,1e-06,0.556258080888417
0.556258,11,9.02236e-08,5.17298e-08,1,"brms_bulk",0.5,0.5,1e+05,1e-06,0.556258080888417
NA,NA,0,0,1,"Gaunt",0.5,0.5,1e+05,1e-07,0.556258080888417
0.556258,12,1.29392e-08,7.41868e-09,1,"ST",0.5,0.5,1e+05,1e-07,0.556258080888417
0.556258,11,4.20837e-08,2.41287e-08,1,"errorBounding",0.5,0.5,1e+05,1e-07,0.556258080888417
0.556258,12,9.02236e-08,5.17298e-08,1,"brms",0.5,0.5,1e+05,1e-07,0.556258080888417
0.556258,12,1.29392e-08,7.41868e-09,1,"brms_bulk",0.5,0.5,1e+05,1e-07,0.556258080888417
NA,NA,0,0,1,"Gaunt",0.5,0.5,1e+05,1e-08,0.556258080888417
0.556258,14,2.37198e-10,1.35998e-10,1,"ST",0.5,0.5,1e+05,1e-08,0.556258080888417
0.556258,12,6.07951e-09,3.48569e-09,1,"errorBounding",0.5,0.5,1e+05,1e-08,0.556258080888417
0.556258,14,1.78413e-09,1.02293e-09,1,"brms",0.5,0.5,1e+05,1e-08,0.556258080888417
0.556258,14,2.37198e-10,1.35998e-10,1,"brms_bulk",0.5,0.5,1e+05,1e-08,0.556258080888417
NA,NA,0,0,1,"Gaunt",0.5,0.5,1e+05,1e-09,0.556258080888417
0.556258,15,3.04813e-11,1.74765e-11,1,"ST",0.5,0.5,1e+05,1e-09,0.556258080888417
0.556258,13,8.43279e-10,4.83495e-10,1,"errorBounding",0.5,0.5,1e+05,1e-09,0.556258080888417
0.556258,15,2.37198e-10,1.35998e-10,1,"brms",0.5,0.5,1e+05,1e-09,0.556258080888417
0.556258,15,3.04811e-11,1.74764e-11,1,"brms_bulk",0.5,0.5,1e+05,1e-09,0.556258080888417
NA,NA,0,0,1,"Gaunt",0.5,0.5,1e+05,1e-10,0.556258080888417
0.556258,16,3.79414e-12,2.17537e-12,1,"ST",0.5,0.5,1e+05,1e-10,0.556258080888417
0.556258,15,1.45387e-11,8.33578e-12,1,"errorBounding",0.5,0.5,1e+05,1e-10,0.556258080888417
0.556258,16,3.04809e-11,1.74762e-11,1,"brms",0.5,0.5,1e+05,1e-10,0.556258080888417
0.556258,16,3.79414e-12,2.17537e-12,1,"brms_bulk",0.5,0.5,1e+05,1e-10,0.556258080888417
NA,NA,0,0,1,"Gaunt",0.5,0.5,1e+05,1e-11,0.556258080888417
0.556258,17,4.58341e-13,2.6279e-13,1,"ST",0.5,0.5,1e+05,1e-11,0.556258080888417
0.556258,16,1.81593e-12,1.04117e-12,1,"errorBounding",0.5,0.5,1e+05,1e-11,0.556258080888417
0.556258,17,3.79394e-12,2.17526e-12,1,"brms",0.5,0.5,1e+05,1e-11,0.556258080888417
0.556258,17,4.58341e-13,2.6279e-13,1,"brms_bulk",0.5,0.5,1e+05,1e-11,0.556258080888417
NA,NA,0,0,1,"Gaunt",0.5,0.5,1e+05,1e-12,0.556258080888417
0.556258,18,5.38313e-14,3.08642e-14,1,"ST",0.5,0.5,1e+05,1e-12,0.556258080888417
0.556258,17,2.19972e-13,1.26121e-13,1,"errorBounding",0.5,0.5,1e+05,1e-12,0.556258080888417
0.556258,18,4.58341e-13,2.6279e-13,1,"brms",0.5,0.5,1e+05,1e-12,0.556258080888417
0.556258,18,5.38313e-14,3.08642e-14,1,"brms_bulk",0.5,0.5,1e+05,1e-12,0.556258080888417
NA,NA,0,0,1,"Gaunt",0.5,0.5,1e+05,1e-13,0.556258080888417
0.556258,19,6.00277e-15,3.44169e-15,1,"ST",0.5,0.5,1e+05,1e-13,0.556258080888417
0.556258,18,2.57538e-14,1.4766e-14,1,"errorBounding",0.5,0.5,1e+05,1e-13,0.556258080888417
0.556258,19,5.36377e-14,3.07532e-14,1,"brms",0.5,0.5,1e+05,1e-13,0.556258080888417
0.556258,19,6.00277e-15,3.44169e-15,1,"brms_bulk",0.5,0.5,1e+05,1e-13,0.556258080888417
NA,NA,0,0,1,"Gaunt",0.5,0.5,1e+05,1e-14,0.556258080888417
0.556258,20,7.74551e-16,4.44089e-16,1,"ST",0.5,0.5,1e+05,1e-14,0.556258080888417
0.556258,19,2.90457e-15,1.66533e-15,1,"errorBounding",0.5,0.5,1e+05,1e-14,0.556258080888417
0.556258,20,6.00277e-15,3.44169e-15,1,"brms",0.5,0.5,1e+05,1e-14,0.556258080888417
0.556258,20,5.80913e-16,3.33067e-16,1,"brms_bulk",0.5,0.5,1e+05,1e-14,0.556258080888417
NA,NA,0,0,1,"Gaunt",0.5,0.5,1e+05,1e-15,0.556258080888417
0.556258,21,0,0,1,"ST",0.5,0.5,1e+05,1e-15,0.556258080888417
0.556258,20,3.87276e-16,2.22045e-16,1,"errorBounding",0.5,0.5,1e+05,1e-15,0.556258080888417
0.556258,21,7.74551e-16,4.44089e-16,1,"brms",0.5,0.5,1e+05,1e-15,0.556258080888417
0.556258,21,-1.93638e-16,-1.11022e-16,1,"brms_bulk",0.5,0.5,1e+05,1e-15,0.556258080888417
NA,NA,0,0,1,"Gaunt",0.5,0.5,1e+05,1e-16,0.556258080888417
0.556258,22,0,0,1,"ST",0.5,0.5,1e+05,1e-16,0.556258080888417
0.556258,21,0,0,1,"errorBounding",0.5,0.5,1e+05,1e-16,0.556258080888417
0.556258,22,0,0,1,"brms",0.5,0.5,1e+05,1e-16,0.556258080888417
0.556258,22,-1.93638e-16,-1.11022e-16,0,"brms_bulk",0.5,0.5,1e+05,1e-16,0.556258080888417
NA,NA,0,0,1,"Gaunt",0.5,0.5,1e+05,1e-17,0.556258080888417
0.556258,23,0,0,1,"ST",0.5,0.5,1e+05,1e-17,0.556258080888417
0.556258,22,0,0,1,"errorBounding",0.5,0.5,1e+05,1e-17,0.556258080888417
0.556258,23,0,0,1,"brms",0.5,0.5,1e+05,1e-17,0.556258080888417
0.556258,23,-1.93638e-16,-1.11022e-16,0,"brms_bulk",0.5,0.5,1e+05,1e-17,0.556258080888417
NA,NA,0,0,1,"Gaunt",0.5,0.5,1e+05,1e-18,0.556258080888417
0.556258,24,0,0,1,"ST",0.5,0.5,1e+05,1e-18,0.556258080888417
0.556258,23,0,0,1,"errorBounding",0.5,0.5,1e+05,1e-18,0.556258080888417
0.556258,24,0,0,1,"brms",0.5,0.5,1e+05,1e-18,0.556258080888417
0.556258,24,0,0,1,"brms_bulk",0.5,0.5,1e+05,1e-18,0.556258080888417
NA,NA,0,0,1,"Gaunt",0.5,0.5,1e+05,1e-19,0.556258080888417
0.556258,25,0,0,1,"ST",0.5,0.5,1e+05,1e-19,0.556258080888417
0.556258,24,0,0,1,"errorBounding",0.5,0.5,1e+05,1e-19,0.556258080888417
0.556258,25,0,0,1,"brms",0.5,0.5,1e+05,1e-19,0.556258080888417
0.556258,25,0,0,1,"brms_bulk",0.5,0.5,1e+05,1e-19,0.556258080888417
NA,NA,0,0,1,"Gaunt",0.5,0.5,1e+05,1e-20,0.556258080888417
0.556258,26,0,0,1,"ST",0.5,0.5,1e+05,1e-20,0.556258080888417
0.556258,25,0,0,1,"errorBounding",0.5,0.5,1e+05,1e-20,0.556258080888417
0.556258,26,0,0,1,"brms",0.5,0.5,1e+05,1e-20,0.556258080888417
0.556258,26,0,0,1,"brms_bulk",0.5,0.5,1e+05,1e-20,0.556258080888417
0.971205,NA,0.828381,0.238761,0,"Gaunt",1,0.5,1e+05,0.1,1.24401231136476
1.22694,6,0.05874,0.0169304,1,"ST",1,0.5,1e+05,0.1,1.24401231136476
1.23771,6,0.0218136,0.00628723,1,"errorBounding",1,0.5,1e+05,0.1,1.24401231136476
1.19981,6,0.150027,0.0432416,0,"brms",1,0.5,1e+05,0.1,1.24401231136476
1.22694,6,0.05874,0.0169304,1,"brms_bulk",1,0.5,1e+05,0.1,1.24401231136476
0.971205,NA,0.828381,0.238761,0,"Gaunt",1,0.5,1e+05,0.01,1.24401231136476
1.24332,9,0.00240618,0.000693523,1,"ST",1,0.5,1e+05,0.01,1.24401231136476
1.24312,8,0.00310683,0.000895466,1,"errorBounding",1,0.5,1e+05,0.01,1.24401231136476
1.24188,9,0.0073863,0.00212892,1,"brms",1,0.5,1e+05,0.01,1.24401231136476
1.24332,9,0.00240618,0.000693523,1,"brms_bulk",1,0.5,1e+05,0.01,1.24401231136476
0.971205,NA,0.828381,0.238761,0,"Gaunt",1,0.5,1e+05,0.001,1.24401231136476
1.24395,11,0.000221191,6.37529e-05,1,"ST",1,0.5,1e+05,0.001,1.24401231136476
1.24392,10,0.000331132,9.54407e-05,1,"errorBounding",1,0.5,1e+05,0.001,1.24401231136476
1.2438,11,0.000746142,0.000215057,1,"brms",1,0.5,1e+05,0.001,1.24401231136476
1.24395,11,0.000221191,6.37529e-05,1,"brms_bulk",1,0.5,1e+05,0.001,1.24401231136476
0.971205,NA,0.828381,0.238761,0,"Gaunt",1,0.5,1e+05,1e-04,1.24401231136476
